fsd_no;fsd_vr;fsd_id;fsd_li;v1_1;v1_2;v1_3;v1_4;v1_5;v1_6;v2;v3_1;v3_2;v3_3;v3_4;v3_5;v4_1;v4_2;v4_3;v4_4;v5_1;v5_2;v5_3;v5_4;bv1;bv2;bv3_1;bv3_2;bv3_3;bv3_4;bv3_5;bv3_6;bv3_7;bv3_8;bv4;bv5;bv6
3077;2;133;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;3;3;3;2;3;1;2;1;3;2;2;2;2;1;69;4; ; ; ; ; ; ; ;4;0;,418076
3077;2;134;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;2;2;3;5;3;3;1;3;3;2;4;2;1;3;1;1;48;8; ; ; ; ; ; ; ;4;0;1,501623
3077;2;135;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;1;2;3;3;4;2;2;1;2;3;1;1;1;1;2;1;75;7; ; ; ; ; ; ; ;5;0;,259742
3077;2;136;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;2;5;3;3;3;1;2;2;2;4;3;3;3;1;71;8; ; ; ; ; ; ; ;5;0;,086581
3077;2;137;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;1;2;2;2;3;2;2;2;3;3;3;3;3;3;2;2;1;57;5; ; ; ; ; ; ; ;4;0;,489469
3077;2;138;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;1;2;3;2;3;2;2;2;2;3;2;2;2;2;2;1;48;8; ; ; ; ; ; ; ;2;0;1,717046
3077;2;139;(A) openly available for all users without registration (CC BY 4.0);9;2;1;1;1;1;1;2;2;2;2;2;1;1;2;2;3;2;1;2;2;71;8; ; ; ; ; ; ; ;6;0;,23205
3077;2;140;(A) openly available for all users without registration (CC BY 4.0);2;1;1;1;2;1;2;3;2;1;1;2;2;3;3;2;4;4;3;1;1;81;3; ; ; ; ; ; ; ;4;0;1,373517
3077;2;141;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;3;3;3;3;1;3;2;2;4;2;2;1;2;1;55;8; ; ; ; ; ; ; ;2;0;,51644
3077;2;142;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;1;2;2;2;1;2;2;3;2;2;2;1;2;1;19;4; ; ; ; ; ; ; ;2;0;,442439
3077;2;143;(A) openly available for all users without registration (CC BY 4.0);2;2;9;9;2;2;2;2;2;2;2;2;3;2;3;3;2;2;2;2;2;31;6; ; ; ; ; ; ; ;3;0;3,985035
3077;2;144;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;2;9;2;2;1;2;1;1;3;3;2;2;1;2;1;1;54;5; ; ; ; ; ; ; ;2;0;,514994
3077;2;145;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;2;2;2;1;65;5; ; ; ; ; ; ; ;4;0;1,453419
3077;2;146;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;1;1;2;4;2;1;2;9;3;4;1;1;3;1;1;53;1; ; ; ; ; ; ; ;2;0;,285368
3077;2;147;(A) openly available for all users without registration (CC BY 4.0);9;1;1;1;9;9;2;1;1;1;1;1;2;2;2;1;9;9;2;4;2;60;9; ; ; ; ; ; ; ;9;0;,238031
3077;2;148;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;1;1;1;2;3;1;2;1;1;3;3;2;2;1;1;2;2;66;8; ; ; ; ; ; ; ;3;0;,122776
3077;2;149;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;2;1;2;2;2;1;3;4;3;3;1;1;2;2;2;74;2; ; ; ; ; ; ; ;3;0;1,862943
3077;2;150;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;2;1;1;3;3;1;1;4;4;3;3;4;3;1;3;2;33;8; ; ; ; ; ; ; ;4;0;,715697
3077;2;151;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;2;2;1;2;1;3;3;2;3;2;2;1;1;2;68;8; ; ; ; ; ; ; ;4;0;,902115
3077;2;152;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;2;3;3;1;3;1;1;1;2;2;2;3;2;3;1;70;8; ; ; ; ; ; ; ;5;0;,129873
3077;2;153;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;2;1;9;3;3;3;3;3;1;3;2;2;2;9;2;3;1;78;5; ; ; ; ; ; ; ;4;0;,086581
3077;2;154;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;1;2;3;1;2;1;1;1;1;4;4;4;4;1;76;7; ; ; ; ; ; ; ;5;0;2,051032
3077;2;155;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;9;3;2;2;3;1;3;2;3;3;2;3;1;2;2;78;5; ; ; ; ; ; ; ;4;0;,56679
3077;2;156;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;1;2;4;2;3;2;1;2;3;3;3;4;2;4;1;65;9; ; ; ; ; ; ; ;3;0;,095813
3077;2;157;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;1;2;2;1;2;2;2;2;3;3;2;2;2;2;1;44;9; ; ; ; ; ; ; ;3;0;1,470898
3077;2;158;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;3;2;1;2;1;1;3;3;3;1;1;1;2;2;67;4; ; ; ; ; ; ; ;3;0;,211891
3077;2;159;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;2;1;1;3;3;1;1;1;2;4;2;2;1;1;2;1;41;5; ; ; ; ; ; ; ;3;0;1,934961
3077;2;160;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;1;3;3;3;2;1;3;3;3;2;1;3;2;1;38;6; ; ; ; ; ; ; ;3;0;,798004
3077;2;161;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;2;1;2;1;2;1;3;2;1;2;2;1;2;1;1;1;2;69;3; ; ; ; ; ; ; ;5;0;,070632
3077;2;162;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;1;1;2;2;2;2;2;2;2;4;4;4;2;2;1;9;2;54;9; ; ; ; ; ; ; ;2;0;1,002858
3077;2;163;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;1;2;1;2;2;2;2;1;2;1;3;1;2;1;2;1;23;5; ; ; ; ; ; ; ;3;0;2,048935
3077;2;164;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;2;3;2;3;3;1;3;2;2;4;4;2;4;1;71;7; ; ; ; ; ; ; ;5;0;,298347
3077;2;165;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;2;2;2;1;2;1;1;3;2;3;3;2;2;2;1;61;2; ; ; ; ; ; ; ;4;0;,973314
3077;2;166;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;3;5;3;3;2;2;1;3;4;3;3;3;3;1;70;8; ; ; ; ; ; ; ;5;0;,162228
3077;2;167;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;3;2;3;2;2;4;4;3;4;4;4;4;4;1;68;6; ; ; ; ; ; ; ;5;0;,096242
3077;2;168;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;2;2;1;2;1;1;1;3;2;3;3;9;2;9;2;1;85;1; ; ; ; ; ; ; ;3;0;,381706
3077;2;169;(A) openly available for all users without registration (CC BY 4.0);1;1;2;2;1;2;2;1;2;1;2;2;4;3;3;3;2;2;2;2;2;19;6; ; ; ; ; ; ; ;4;0;,542391
3077;2;170;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;3;3;3;3;2;3;2;2;1;1;2;1;1;2;67;3; ; ; ; ; ; ; ;1;0;2,061601
3077;2;171;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;1;2;3;1;2;2;4;4;3;1;2;1;1;2;2;60;8; ; ; ; ; ; ; ;4;0;,726865
3077;2;172;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;2;1;2;3;1;1;1;2;2;3;2;1;2;1;40;3; ; ; ; ; ; ; ;4;0;4,445046
3077;2;173;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;2;1;3;2;2;3;4;3;3;3;4;1;1;1;1;1;83;4; ; ; ; ; ; ; ;3;0;,334698
3077;2;174;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;3;2;3;2;1;2;2;3;1;3;2;2;2;2;39;5; ; ; ; ; ; ; ;4;0;2,696376
3077;2;175;(A) openly available for all users without registration (CC BY 4.0);9;2;2;2;9;2;9;3;3;2;2;2;3;4;2;3;9;3;2;9;2;75;1; ; ; ; ; ; ; ;4;0;1,511946
3077;2;176;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;2;9;2;9;9;2;2;2;3;2;2;4;4;4;4;1;61;9; ; ; ; ; ; ; ;9;0;,304865
3077;2;177;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;2;1;2;2;4;2;3;3;4;4;4;4;2;3;3;1;39;5; ; ; ; ; ; ; ;6;0;,534416
3077;2;178;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;2;3;2;2;2;1;2;2;4;4;9;3;3;1;65;8; ; ; ; ; ; ; ;5;0;,143722
3077;2;179;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;1;3;1;2;3;1;1;1;2;3;3;3;1;3;1;44;8; ; ; ; ; ; ; ;4;0;,65169
3077;2;180;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;2;2;2;3;1;3;3;4;4;4;4;4;2;3;1;64;9; ; ; ; ; ; ; ;4;0;,336015
3077;2;181;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;2;2;2;2;2;3;3;9;2;2;1;2;3;1;51;8; ; ; ; ; ; ; ;4;0;,325397
3077;2;182;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;1;3;3;3;3;2;2;3;2;2;2;2;2;2;82;3; ; ; ; ; ; ; ;4;0;,610793
3077;2;183;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;4;2;1;2;1;19;5; ; ; ; ; ; ; ;4;0;,254086
3077;2;184;(A) openly available for all users without registration (CC BY 4.0);2;2;9;2;2;2;1;3;3;3;3;2;1;3;2;3;2;1;2;1;1;57;8; ; ; ; ; ; ; ;2;0;,549106
3077;2;185;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;1;2;2;2;2;3;3;1;2;2;2;2;2;2;1;60;7; ; ; ; ; ; ; ;5;0;,13893
3077;2;186;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;3;3;3;2;4;1;39;2; ; ; ; ; ; ; ;4;0;2,480763
3077;2;187;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;2;3;3;3;2;1;3;3;3;2;4;3;1;2;1;70;8; ; ; ; ; ; ; ;4;0;,142385
3077;2;188;(A) openly available for all users without registration (CC BY 4.0);2;2;2;9;2;9;1;3;4;2;3;2;2;3;2;3;2;1;2;2;2;52;3; ; ; ; ; ; ; ;3;0;,277199
3077;2;189;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;1;1;2;2;1;2;2;3;1;2;2;1;2;2;19;9; ; ; ; ; ; ; ;2;0;1,426486
3077;2;190;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;9;2;2;2;2;2;4;3;3;9;4;2;3;2;2;70;4; ; ; ; ; ; ; ;9;0;,816661
3077;2;191;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;1;3;4;1;3;2;1;1;2;2;4;2;1;2;1;72;8; ; ; ; ; ; ; ;3;0;,279434
3077;2;192;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;2;2;2;3;1;73;4; ; ; ; ; ; ; ;5;0;,641922
3077;2;193;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;2;1;1;1;2;2;1;2;3;2;3;2;1;1;2;2;50;9; ; ; ; ; ; ; ;3;0;,16487
3077;2;194;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;2;2;2;2;1;1;2;2;9;2;1;1;1;2;48;7; ; ; ; ; ; ; ;2;0;,253329
3077;2;195;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;1;1;1;1;1;1;3;3;2;2;2;2;3;2;2;50;3; ; ; ; ; ; ; ;4;0;2,697023
3077;2;196;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;1;2;2;2;2;2;1;1;1;1;4;1;3;1;2;1;1;57;8; ; ; ; ; ; ; ;2;0;,049716
3077;2;197;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;1;2;3;3;2;1;2;2;2;2;3;2;2;2;1;54;5; ; ; ; ; ; ; ;3;0;,759569
3077;2;198;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;1;1;3;1;3;1;2;2;2;4;4;2;2;2;2;70;4; ; ; ; ; ; ; ;2;0;,238735
3077;2;199;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;2;2;3;3;2;3;3;3;3;3;3;1;2;1;2;57;5; ; ; ; ; ; ; ;5;0;,277199
3077;2;200;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;2;2;1;2;2;2;70;4; ; ; ; ; ; ; ;9;0;1,555505
3077;2;201;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;2;3;2;2;1;1;2;4;3;3;2;1;4;1;44;5; ; ; ; ; ; ; ;2;0;,959251
3077;2;202;(A) openly available for all users without registration (CC BY 4.0);2;9;9;9;2;9;2;2;3;1;2;2;4;3;2;2;3;3;2;3;2;71;5; ; ; ; ; ; ; ;3;0;,182815
3077;2;203;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;2;2;1;2;2;3;3;3;3;3;3;2;2;2;1;62;4; ; ; ; ; ; ; ;4;0;,891628
3077;2;204;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;2;3;1;3;3;4;3;3;3;2;4;2;2;1;63;5; ; ; ; ; ; ; ;4;0;,086643
3077;2;205;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;2;2;3;3;2;2;2;2;2;2;4;2;3;2;46;6; ; ; ; ; ; ; ;4;0;8,333706
3077;2;206;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;1;2;2;2;2;2;3;4;2;4;4;3;2;3;2;1;47;3; ; ; ; ; ; ; ;4;0;2,18758
3077;2;207;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;2;2;3;3;3;3;3;3;2;3;3;3;3;3;3;1;60;5; ; ; ; ; ; ; ;5;0;2,029292
3077;2;208;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;2;2;1;2;1;59;8; ; ; ; ; ; ; ;4;0;,221424
3077;2;209;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;2;2;1;1;2;2;2;2;4;3;2;2;2;2;2;2;2;39;4; ; ; ; ; ; ; ;4;0;3,507268
3077;2;210;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;9;1;9;2;2;1;2;2;9;9;9;2;2;9;2;2;2;81;4; ; ; ; ; ; ; ;5;0;,558895
3077;2;211;(A) openly available for all users without registration (CC BY 4.0);2;9;9;9;9;1;1;3;3;3;2;2;4;2;2;3;2;3;2;2;2;72;5; ; ; ; ; ; ; ;6;0;,834582
3077;2;212;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;1;2;3;3;1;2;2;2;2;2;2;1;1;2;2;57;8; ; ; ; ; ; ; ;4;0;,169626
3077;2;213;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;2;2;1;1;1;2;2;3;3;3;3;1;2;1;1;2;76;6; ; ; ; ; ; ; ;5;0;,243292
3077;2;214;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;1;4;4;4;4;1;32;1; ; ; ; ; ; ; ;5;0;3,061144
3077;2;215;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;2;1;3;3;3;2;2;2;3;3;2;2;2;2;2;1;50;9; ; ; ; ; ; ; ;4;0;,186437
3077;2;216;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;2;3;3;3;3;4;2;3;2;2;2;2;3;2;1;65;1; ; ; ; ; ; ; ;9;0;,088296
3077;2;217;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;1;2;2;3;3;1;1;1;2;2;3;1;2;1;2;67;7; ; ; ; ; ; ; ;4;0;1,159232
3077;2;218;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;1;2;2;4;2;1;1;3;2;1;2;2;2;2;2;75;6; ; ; ; ; ; ; ;4;0;,088386
3077;2;219;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;1;2;3;3;2;2;2;9;3;3;3;3;2;3;2;45;4; ; ; ; ; ; ; ;4;0;2,357747
3077;2;220;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;3;1;1;1;1;45;8; ; ; ; ; ; ; ;4;0;,774236
3077;2;221;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;2;9;2;2;1;2;2;4;9;4;4;9;1;1;1;2;62;4; ; ; ; ; ; ; ;4;0;,490472
3077;2;222;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;2;2;3;2;2;1;2;3;2;4;2;3;1;2;1;59;9; ; ; ; ; ; ; ;3;0;,094973
3077;2;223;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;9;1;2;1;1;3;1;2;4;3;3;3;1;3;2;39;6; ; ; ; ; ; ; ;4;0;1,619379
3077;2;224;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;2;1;1;3;3;2;2;3;3;3;3;2;2;1;2;2;55;6; ; ; ; ; ; ; ;4;0;,480566
3077;2;225;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;2;1;2;2;3;1;1;2;2;3;3;3;2;2;2;2;39;5; ; ; ; ; ; ; ;4;0;,931961
3077;2;226;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;69;4; ; ; ; ; ; ; ;1;0;1,45814
3077;2;227;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;2;2;2;2;2;2;1;4;3;3;4;2;1;1;1;1;38;5; ; ; ; ; ; ; ;5;0;6,800488
3077;2;228;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;3;3;1;2;2;2;2;2;2;2;1;2;2;1;80;9; ; ; ; ; ; ; ;3;0;,675416
3077;2;229;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;1;1;2;4;4;3;3;3;3;3;3;4;3;3;1;4;2;51;8; ; ; ; ; ; ; ;4;0;,160188
3077;2;230;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;2;1;2;3;2;2;1;2;3;3;4;3;1;3;2;1;42;8; ; ; ; ; ; ; ;2;0;,556325
3077;2;231;(A) openly available for all users without registration (CC BY 4.0);1;2;9;2;2;1;1;2;3;2;3;3;2;2;3;2;3;2;2;2;1;64;4; ; ; ; ; ; ; ;4;0;,073203
3077;2;232;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;51;3; ; ; ; ; ; ; ;1;0;1,000514
3077;2;233;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;2;1;1;2;2;2;3;2;1;1;3;3;2;1;2;1;2;27;8; ; ; ; ; ; ; ;4;0;2,88353
3077;2;234;(A) openly available for all users without registration (CC BY 4.0);1;2;9;2;2;2;2;3;2;1;2;2;2;4;2;2;1;2;2;3;2;41;6; ; ; ; ; ; ; ;4;0;1,68182
3077;2;235;(A) openly available for all users without registration (CC BY 4.0);2;2;9;2;2;2;9;2;2;9;2;2;1;2;4;1;9;3;1;2;1;30;1; ; ; ; ; ; ; ;3;0;3,002252
3077;2;236;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;2;2;3;3;2;2;3;2;9;1;3;1;1;1;2;53;8; ; ; ; ; ; ; ;5;0;,272146
3077;2;237;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;1;2;3;3;4;2;2;2;2;1;1;3;1;2;1;25;6; ; ; ; ; ; ; ;9;0;3,978669
3077;2;238;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;2;2;3;2;2;2;1;2;2;3;3;3;2;2;2;62;6; ; ; ; ; ; ; ;3;0;,278282
3077;2;239;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;9;2;2;2;2;2;3;3;2;3;2;4;2;3;2;2;56;9; ; ; ; ; ; ; ;5;0;1,828467
3077;2;240;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;1;2;3;3;3;2;2;2;2;2;2;2;2;2;2;56;8; ; ; ; ; ; ; ;2;0;,214367
3077;2;241;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;1;2;2;1;2;2;1;1;2;2;2;2;2;2;1;71;4; ; ; ; ; ; ; ;5;0;,053708
3077;2;242;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;2;1;1;3;3;2;3;2;1;2;2;2;2;2;2;2;1;59;8; ; ; ; ; ; ; ;4;0;1,980931
3077;2;243;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;2;1;2;1;1;1;1;1;2;2;2;1;1;2;1;58;8; ; ; ; ; ; ; ;3;0;,278573
3077;2;244;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;9;3;2;3;1;49;2; ; ; ; ; ; ; ;3;0;,556325
3077;2;245;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;2;1;1;2;1;2;4;4;3;2;2;2;2;2;2;61;2; ; ; ; ; ; ; ;4;0;1,328809
3077;2;246;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;2;3;3;3;3;3;3;3;2;3;4;4;2;2;1;62;9; ; ; ; ; ; ; ;4;0;,138511
3077;2;247;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;1;3;2;2;3;2;3;2;4;4;4;3;4;4;1;47;8; ; ; ; ; ; ; ;4;0;,198968
3077;2;248;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;2;1;2;2;2;2;3;2;2;3;2;3;1;2;2;46;5; ; ; ; ; ; ; ;4;0;,449981
3077;2;249;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;1;1;1;1;1;1;4;4;4;2;1;1;2;1;2;84;9; ; ; ; ; ; ; ;9;0;,077155
3077;2;250;(A) openly available for all users without registration (CC BY 4.0);1;9;9;9;2;1;9;2;2;2;2;2;2;9;2;9;9;9;9;9;2;88;2; ; ; ; ; ; ; ;3;0;2,251972
3077;2;251;(A) openly available for all users without registration (CC BY 4.0);1;1;1;1;1;1;1;3;3;3;3;3;2;2;2;2;4;4;2;2;2;76;6; ; ; ; ; ; ; ;4;0;,172816
3077;2;252;(A) openly available for all users without registration (CC BY 4.0);2;1;2;2;2;1;1;1;1;2;2;3;1;3;1;2;1;1;2;1;2;70;6; ; ; ; ; ; ; ;7;0;,862464
3077;2;253;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;1;3;4;2;3;2;3;2;3;2;2;3;1;3;1;43;8; ; ; ; ; ; ; ;2;0;3,336086
3077;2;254;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;1;2;3;2;2;1;2;2;2;3;2;3;3;2;2;46;6; ; ; ; ; ; ; ;3;0;,103139
3077;2;255;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;2;1;1;2;3;3;2;2;3;2;3;3;1;1;2;3;2;52;8; ; ; ; ; ; ; ;4;0;1,431088
3077;2;256;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;9;2;2;2;2;2;1;2;3;2;2;1;1;3;2;50;9; ; ; ; ; ; ; ;9;0;,685544
3077;2;257;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;1;3;4;2;3;2;3;4;3;3;2;2;3;1;1;63;8; ; ; ; ; ; ; ;9;0;,107782
3077;2;258;(A) openly available for all users without registration (CC BY 4.0);2;2;2;9;2;2;1;2;2;2;2;1;2;2;3;2;2;1;2;1;1;63;8; ; ; ; ; ; ; ;9;0;,121982
3077;2;259;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;4;4;4;4;2;50;3; ; ; ; ; ; ; ;1;0;1,431088
3077;2;260;(A) openly available for all users without registration (CC BY 4.0);1;2;1;2;2;2;2;2;2;3;3;1;2;3;3;2;3;4;2;2;1;58;6; ; ; ; ; ; ; ;3;0;,207526
3077;2;261;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;2;1;3;2;1;1;2;3;4;4;4;2;2;1;1;28;8; ; ; ; ; ; ; ;4;0;,411142
3077;2;262;(A) openly available for all users without registration (CC BY 4.0);2;2;1;1;1;1;2;2;3;2;2;4;1;2;2;1;2;2;2;1;1;69;6; ; ; ; ; ; ; ;5;0;,245233
3077;2;263;(A) openly available for all users without registration (CC BY 4.0);1;9;9;2;1;1;9;2;1;1;1;2;2;1;1;3;2;2;2;1;2;74;9; ; ; ; ; ; ; ;9;0;1,508082
3077;2;264;(A) openly available for all users without registration (CC BY 4.0);1;2;2;1;2;1;2;1;1;2;1;1;3;3;3;3;3;2;3;3;1;52;5; ; ; ; ; ; ; ;3;0;,78344
3077;2;265;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;2;3;4;2;2;1;4;1;1;4;2;1;1;1;1;58;5; ; ; ; ; ; ; ;4;0;,760778
3077;2;266;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;1;1;2;3;3;4;4;1;3;2;2;3;3;2;1;2;2;46;8; ; ; ; ; ; ; ;4;0;2,931901
3077;2;267;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;9;1;1;2;2;2;3;3;2;2;4;3;4;2;2;48;9; ; ; ; ; ; ; ;9;0;2,688083
3077;2;268;(A) openly available for all users without registration (CC BY 4.0);2;2;2;1;2;1;1;4;1;1;3;3;2;3;3;4;3;2;2;3;2;39;8; ; ; ; ; ; ; ;9;0;2,225129
3077;2;269;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;2;2;2;2;2;1;2;3;2;1;2;2;1;4;3;2;55;8; ; ; ; ; ; ; ;5;0;,993176
3077;2;270;(A) openly available for all users without registration (CC BY 4.0);2;2;2;2;2;1;9;2;2;2;2;2;3;2;2;2;2;1;1;1;2;66;3; ; ; ; ; ; ; ;4;0;,441957
3077;2;271;(A) openly available for all users without registration (CC BY 4.0);1;1;2;1;2;1;1;1;2;3;2;2;2;3;2;2;2;1;1;1;1;69;8; ; ; ; ; ; ; ;3;0;,321151
3077;2;272;(A) openly available for all users without registration (CC BY 4.0);1;2;1;1;2;1;2;1;1;1;1;1;4;1;1;1;4;1;1;1;1;78;7; ; ; ; ; ; ; ;4;0;,427846
3077;2;273;(A) openly available for all users without registration (CC BY 4.0);1;9;1;9;9;9;1;2;1;2;1;2;2;2;1;1;2;2;1;1;2;81;4; ; ; ; ; ; ; ;1;0;1,87635
